"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae",1341,0.00562835245825953,1342,0.00563564413948634,"20","1313","1","8","1","1","1","0","Streptococcus","chosunense"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",830,0.00348361859832618,830,0.00348549111829673,"21","537011","1","1","1","1","0","0","Segatella","copri"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",801,0.00336190180392684,801,0.00336370889850082,"22","1747","1","1","1","1","0","0","Cutibacterium","acnes"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",352,0.00147739005615761,349.6,0.00146807744141816,"23","1354","1","18","0.833333333333333","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",252,0.00105767697202193,251.8,0.00105720253452349,"24","29384","1","2","1","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",105,0.000440698738342469,104,0.000436929780843355,"25","574376","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",102,0.000428107345818399,96.8,0.000406596771037977,"26","46126","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",68,0.000285404897212266,68,0.000285558308486961,"27","33025","1","1","1","1","0","0","Phascolarctobacterium","faecium"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",50,0.000209856542067842,50.4,0.000211617512459302,"28","1139996","1","19","0.142857142857143","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",43,0.000180476626178344,47.8,0.000200576229025323,"29","1284","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",29,0.000121716794399349,27.1,0.000113777326024812,"30","1643","1","6","0.75","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",28,0.000117519663557992,28.3,0.000118735659481102,"31","263475","1","10","0","0","1","1","Bacillus","albus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",27,0.000113322532716635,27,0.000113383446016882,"32","853","1","1","1","1","0","0","Faecalibacterium","prausnitzii"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",25,0.000104928271033921,24.9,0.000104705038276662,"33","580165","1","6","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",24,0.000100731140192564,20.2,8.49088971722271e-05,"34","155617","1","10","0","0.5","1","0.5","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",23,9.65340093512075e-05,23.6,9.93043650915013e-05,"35","940190","1","10","0.666666666666667","0.666666666666667","0.333333333333333","0.333333333333333","Enterococcus","plutonius"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",18,7.55483551444233e-05,18,7.55889640112544e-05,"36","487174","1","1","1","1","0","0","Barnesiella","intestinihominis"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",17,7.13512243030664e-05,18.5,7.75824397787899e-05,"37","1641","1","9","0.333333333333333","0.333333333333333","0.666666666666667","0.666666666666667","Enterococcus","crotali"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides finegoldii",17,7.13512243030664e-05,16.5,6.94136297986922e-05,"38","338188","1","5","1","1","1","0","Bacteroides","faecichinchillae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus piscifermentans",16,6.71540934617096e-05,16.8,7.06019820103605e-05,"39","70258","1","10","0.333333333333333","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",16,6.71540934617096e-05,16,6.71901902322261e-05,"40","28117","1","1","1","1","0","0","Alistipes","putredinis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Geopseudomonas","Geopseudomonas guangdongensis",16,6.71540934617096e-05,16,6.72352112776295e-05,"41","1245526","1","2","0","0","1","1","Pseudomonas","aeruginosa"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",14,5.87598317789959e-05,14,5.87914164531978e-05,"42","449673","1","1","1","1","0","0","Bacteroides","stercoris"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola",13,5.4562700937639e-05,14.6,6.12451795831523e-05,"43","154621","1","18","0","0.5","1","0.5","Enterococcus","alkalidiazotrophicus"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",12,5.03655700962822e-05,11.9,4.97927602721072e-05,"45","89014","1","2","0.5","1","0.5","0","Blautia","luti"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae",12,5.03655700962822e-05,11.8,4.96826956808419e-05,"44","622","1","7","0","1","1","1","Escherichia","boydii"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",11,4.61684392549253e-05,12.6,5.27901452415904e-05,"46","44009","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",10,4.19713084135685e-05,10,4.19938688951413e-05,"47","40519","1","1","1","1","0","0","Ruminococcus","callidus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",10,4.19713084135685e-05,10,4.2010874936436e-05,"51","357276","1","1","1","1","0","0","Phocaeicola","dorei"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",10,4.19713084135685e-05,10,4.19938688951413e-05,"48","204516","1","1","1","1","0","0","Phocaeicola","massiliensis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",10,4.19713084135685e-05,10,4.19938688951413e-05,"50","823","1","1","1","1","0","0","Parabacteroides","distasonis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",10,4.19713084135685e-05,10,4.19938688951413e-05,"49","46503","1","1","1","1","0","0","Parabacteroides","merdae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus cohnii",9,3.77741775722116e-05,8.7,3.63980232775736e-05,"52","29382","1","2","0","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus",8,3.35770467308548e-05,6.8,2.85310994992274e-05,"54","1587","1","8","0","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter faecis",8,3.35770467308548e-05,8,3.35950951161131e-05,"56","1298596","1","1","1","1","0","0","Mediterraneibacter","faecis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",8,3.35770467308548e-05,8.2,3.44393196489345e-05,"53","47678","1","1","1","1","0","0","Bacteroides","caccae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara",8,3.35770467308548e-05,8,3.35950951161131e-05,"55","454154","1","1","1","1","0","0","Paraprevotella","clara"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Actinoplanes","Actinoplanes auranticolor",7,2.93799158894979e-05,7,2.93957082265989e-05,"59","47988","1","8","1","1","1","1","Actinoplanes","auranticolor"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",7,2.93799158894979e-05,6.6,2.78192128954664e-05,"62","1494962","1","9","0","0","1","1","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",7,2.93799158894979e-05,7.4,3.10168701508179e-05,"61","1639","1","5","0","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",7,2.93799158894979e-05,6.9,2.89378055696218e-05,"57","57732","1","10","0.5","1","0.5","0","Enterococcus","asini"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis",7,2.93799158894979e-05,7,2.93957082265989e-05,"60","871665","1","1","1","1","0","0","Blautia","faecis"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Piscinibacter","Piscinibacter defluvii",7,2.93799158894979e-05,7,2.93957082265962e-05,"63","1796922","1","2","1","1","1","0","Piscinibacter","aquaticus"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter sakazakii",7,2.93799158894979e-05,4.6,1.95220767876208e-05,"58","28141","1","19","0.6","0.8","1","1","Pantoea","iniecta"
NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter ginsenosidimutans",6,2.51827850481411e-05,3,1.25981606685424e-05,"65","490573","1","2","1","1","1","0","Solirubrobacter","ginsenosidimutans"
NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter soli",6,2.51827850481411e-05,3,1.25981606685424e-05,"67","363832","1","2","1","1","1","0","Solirubrobacter","ginsenosidimutans"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lottiidibacillus","Lottiidibacillus patelloidae",6,2.51827850481411e-05,5.9,2.45927862457865e-05,"69","2670334","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ratti",6,2.51827850481411e-05,5.9,2.47921140411067e-05,"68","150033","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus",6,2.51827850481411e-05,8.8,3.70783391945278e-05,"64","417368","1","8","1","1","1","0.5","Enterococcus","crotali"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter splanchnicus",6,2.51827850481411e-05,6,2.51963213370848e-05,"66","28118","1","1","1","1","0","0","Odoribacter","splanchnicus"
NA,NA,"Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Modestobacter","Modestobacter lapidis",5,2.09856542067842e-05,5,2.09969344475707e-05,"74","1608613","1","3","1","1","1","1","Blastococcus","colisei"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus carboniphilus",5,2.09856542067842e-05,5,2.08932118493424e-05,"70","86663","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",5,2.09856542067842e-05,5.4,2.26968300163349e-05,"71","1296","1","6","1","1","1","1","Mammaliicoccus","fleurettii"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",5,2.09856542067842e-05,5,2.10004728866115e-05,"72","1334","1","7","0.5","1","1","0","Streptococcus","agalactiae"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",5,2.09856542067842e-05,2.5,1.04984672237853e-05,"75","1816689","1","2","1","1","1","0","Sutterella","massiliensis"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella stercoricanis",5,2.09856542067842e-05,2.5,1.04984672237853e-05,"73","234908","1","2","1","1","1","0","Sutterella","massiliensis"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides pocheonensis",4,1.67885233654274e-05,4,1.67975475580565e-05,"82","661485","1","2","0","1","1","0","Nocardioides","massiliensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Halalkalibacter","Halalkalibacter urbisdiaboli",4,1.67885233654274e-05,4.1,1.70895452054843e-05,"86","1960589","1","1","0","1","1","0","Halalkalibacter","oceani"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria seeligeri",4,1.67885233654274e-05,4.5,1.8712982641219e-05,"80","1640","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis",4,1.67885233654274e-05,4.1,1.7273071666086e-05,"76","29379","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",4,1.67885233654274e-05,5.4,2.27018882749023e-05,"85","1640685","1","1","1","1","0","0","Enterococcus","massiliensis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Bombilactobacillus","Bombilactobacillus bombi",4,1.67885233654274e-05,4.9,2.07715248367941e-05,"84","1303590","1","2","1","1","1","1","Bombilactobacillus","amylolyticus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",4,1.67885233654274e-05,4,1.6799653320167e-05,"78","1492","1","4","0","1","1","0","Clostridium","beijerinckii"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",4,1.67885233654274e-05,4,1.67975475580405e-05,"83","515619","1","1","1","1","0","0","Agathobacter","rectalis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",4,1.67885233654274e-05,4,1.67975475580565e-05,"81","88431","1","1","1","1","0","0","Dorea","longicatena"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis",4,1.67885233654274e-05,4,1.67975475580565e-05,"79","820","1","1","1","1","0","0","Bacteroides","uniformis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",4,1.67885233654274e-05,4,1.67975475580565e-05,"77","214856","1","2","1","1","1","0","Alistipes","finegoldii"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter alpinus",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"103","656366","1","9","1","1","1","1","Arthrobacter","alpinus"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter cryoconiti",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"99","748907","1","9","0","1","1","1","Arthrobacter","alpinus"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter dokdonellae",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"114","2211210","1","9","1","1","1","1","Arthrobacter","alpinus"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter globiformis",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"87","1665","1","9","1","1","1","1","Arthrobacter","alpinus"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter humicola",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"95","409291","1","9","0","1","1","1","Arthrobacter","alpinus"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter livingstonensis",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"104","670078","1","9","1","1","1","1","Arthrobacter","alpinus"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter oryzae",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"94","409290","1","9","0","1","1","1","Arthrobacter","alpinus"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter pokkalii",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"111","1581172","1","9","1","1","1","1","Arthrobacter","alpinus"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter psychrochitiniphilus",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"97","291045","1","9","0","1","1","1","Arthrobacter","alpinus"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Paeniglutamicibacter","Paeniglutamicibacter cryotolerans",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"105","670079","1","9","1","1","1","1","Arthrobacter","alpinus"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter oxydans",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"88","1671","1","9","0","1","1","1","Arthrobacter","alpinus"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter phenanthrenivorans",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"108","930171","1","9","1","1","1","1","Arthrobacter","alpinus"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter scleromae",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"92","158897","1","9","0","1","1","1","Arthrobacter","alpinus"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter siccitolerans",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"100","861266","1","9","0","1","1","1","Arthrobacter","alpinus"
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter sulfonivorans",3,1.25913925240705e-05,0.2,8.23726854035384e-07,"90","121292","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium madagascariense",3,1.25913925240705e-05,3,1.25981606685424e-05,"102","212765","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides sonneratiae",3,1.25913925240705e-05,3,1.2598160650776e-05,"112","1962348","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ureilyticus",3,1.25913925240705e-05,3,1.24856118496165e-05,"93","1131292","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium ramulus",3,1.25913925240705e-05,3,1.25981606685424e-05,"109","1256908","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",3,1.25913925240705e-05,3,1.25981606426082e-05,"98","745368","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia stercoris",3,1.25913925240705e-05,3,1.25981605261091e-05,"101","871664","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","[Ruminococcus] torques",3,1.25913925240705e-05,3,1.25981606685424e-05,"89","33039","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella biformis",3,1.25913925240705e-05,3,1.25981606685424e-05,"110","1735","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Devosiaceae","Devosia","Devosia elaeis",3,1.25913925240705e-05,3,1.25981606685424e-05,"113","1770058","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",3,1.25913925240705e-05,3.8,1.60040737408001e-05,"106","564","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Arenimonas","Arenimonas daechungensis",3,1.25913925240705e-05,3,1.25981606685424e-05,"107","1052258","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Noviluteimonas","Noviluteimonas dokdonensis",3,1.25913925240705e-05,3,1.25981606685424e-05,"96","1300345","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio piger",3,1.25913925240705e-05,3,1.25981606685424e-05,"91","901","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia cardiffensis",2,8.3942616827137e-06,2,8.39950368396849e-06,"119","181487","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia meyeri",2,8.3942616827137e-06,2,8.39972378817454e-06,"120","52773","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Ornithinibacter","Ornithinibacter aureus",2,8.3942616827137e-06,2,8.39876930977165e-06,"139","622664","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces","Agromyces atrinae",2,8.3942616827137e-06,2,8.39844903855222e-06,"138","592376","1",NA,NA,NA,NA,NA,NA,NA
