"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"52",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus troglodytae",1,4.487927475092e-05,1,4.49093265354554e-05,"62","1111760","1"
"53",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",1,4.487927475092e-05,1,4.487927475092e-05,"46","40519","1"
"54",NA,NA,"Bacillota","Clostridia","Lachnospirales","Anaerotignaceae","Anaerotignum","Anaerotignum faecicola",1,4.487927475092e-05,1,4.487927475092e-05,"65","2358141","1"
"55",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter faecis",1,4.487927475092e-05,1,4.487927475092e-05,"56","1298596","1"
"56",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",1,4.487927475092e-05,1,4.487927475092e-05,"41","47678","1"
"57",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",1,4.487927475092e-05,1,4.487927475092e-05,"45","449673","1"
"58",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",1,4.487927475092e-05,1,4.49148582191341e-05,"58","357276","1"
"59",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",1,4.487927475092e-05,1,4.487927475092e-05,"49","204516","1"
"60",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",1,4.487927475092e-05,1,4.487927475092e-05,"53","487174","1"
"61",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",1,4.487927475092e-05,1,4.487927475092e-05,"54","28117","1"
"62",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",1,4.487927475092e-05,1,4.48790859620457e-05,"51","46503","1"
"63",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella sonnei",1,4.487927475092e-05,1.2,5.31277443839636e-05,"60","624","1"
"64",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",1,4.487927475092e-05,1,4.4902699494935e-05,"57","137658","1"
"65",NA,NA,"Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila",1,4.487927475092e-05,1,4.487927475092e-05,"52","239935","1"
