"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"46",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus luti",142,0.000327265855108804,136.4,0.000314437594590387,"46","2026191","1"
"47",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii",133,0.000306523653024444,154.2,0.000355375695018355,"47","53346","1"
"48",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hominis",121,0.000278867383578629,119.1,0.000274599735190468,"48","1290","1"
"49",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",108,0.00024890642501233,97,0.000223663241713778,"49","29384","1"
"50",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus proteolyticus",98,0.000225859533807485,129.8,0.000299317894381693,"50","2026192","1"
"51",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus lutetiensis",93,0.000214336088205062,98.6,0.000227288435165221,"51","150055","1"
"52",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella sonnei",91,0.000209726709964093,85,0.000195944846277891,"52","624","1"
"53",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",90,0.000207422020843608,89.8,0.000206978201228791,"53","940190","1"
"54",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",89,0.000205117331723124,86.3,0.000199040460026699,"54","574376","1"
"55",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus avium",85,0.000195898575241186,81.2,0.000187241932051512,"55","33945","1"
"56",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",84,0.000193593886120701,68.6,0.000158211846890762,"56","33959","1"
"57",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus piscifermentans",80,0.000184375129638763,86,0.000198256116957379,"57","70258","1"
"58",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",77,0.000177461062277309,70.7,0.000162886791851433,"58","53412","1"
"59",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",69,0.000159023549313433,79.5,0.000183246516447965,"59","46126","1"
"60",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium puniceum",67,0.000154414171072464,64.3,0.000148314243893826,"60","29367","1"
"61",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus amylovorus",60,0.000138281347229072,53.4,0.000123022524628724,"62","1423723","1"
"62",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",60,0.000138281347229072,60,0.000138308760476888,"61","47678","1"
"63",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",59,0.000135976658108588,50.2,0.000115690542912637,"63","155617","1"
"64",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ratti",58,0.000133671968988103,62.5,0.000144123825590239,"65","150033","1"
"65",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus equinus",58,0.000133671968988103,88.6,0.000204189571516082,"64","1335","1"
"66",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus xylosus",54,0.000124453212506165,58.4,0.000134609011543572,"66","1288","1"
"67",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus agnetis",53,0.000122148523385681,56.8,0.000131019658375901,"67","985762","1"
"68",NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",52,0.000119843834265196,56,0.000129159018702408,"68","263475","1"
"69",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",52,0.000119843834265196,52,0.000119867592413303,"69","28117","1"
"70",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus",47,0.000108320388662773,48,0.000110532633426089,"71","417368","1"
"71",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",47,0.000108320388662773,47,0.000108341862373563,"70","853","1"
"72",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus nitratireducens",46,0.000106015699542289,47.1,0.000108625311256736,"72","2026193","1"
"73",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",40,9.21875648193815e-05,42.6,9.82320605721708e-05,"73","1334","1"
"74",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",39,8.9882875698897e-05,39,8.99006943099774e-05,"74","40519","1"
"75",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",38,8.75781865784124e-05,38.4,8.84688658848469e-05,"75","1296","1"
"76",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus oralis",37,8.52734974579279e-05,36.5,8.40392946223541e-05,"77","1303","1"
"77",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",37,8.52734974579279e-05,37,8.52904022940812e-05,"76","204516","1"
"78",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",35,8.06641192169588e-05,35,8.06801102781849e-05,"78","449673","1"
"79",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",35,8.06641192169588e-05,35,8.06801102781849e-05,"80","487174","1"
"80",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter koseri",35,8.06641192169588e-05,32,7.37917241057454e-05,"79","545","1"
"81",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus crispatus",34,7.83594300964743e-05,52.6,0.000121301148681487,"81","47770","1"
"82",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",33,7.60547409759898e-05,36,8.2957429346128e-05,"83","1638","1"
"83",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",33,7.60547409759898e-05,48.9,0.00011274872634573,"82","29378","1"
"84",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pallens",33,7.60547409759898e-05,29.5,6.80700466630838e-05,"84","160454","1"
"85",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae",31,7.14453627350207e-05,30.8,7.09523772521844e-05,"85","622","1"
"86",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",30,6.91406736145361e-05,31.3,7.22141139819191e-05,"86","1641","1"
"87",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",29,6.68359844940516e-05,29,6.6849234230496e-05,"89","89014","1"
"88",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus",29,6.68359844940516e-05,28.6,6.59021578172734e-05,"87","28116","1"
"89",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",29,6.68359844940516e-05,29,6.6849234230496e-05,"88","46503","1"
"90",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas guezennei",28,6.45312953735671e-05,29,6.68212742038251e-05,"90","310348","1"
"91",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus gaemokensis",27,6.22266062530825e-05,40.8,9.39930252858202e-05,"91","574375","1"
"92",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",26,5.9921917132598e-05,28.8,6.63405606803472e-05,"93","1640685","1"
"93",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus villorum",26,5.9921917132598e-05,28.5,6.57975914047925e-05,"92","112904","1"
"94",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",25,5.76172280121134e-05,25.2,5.80554057373118e-05,"94","1639","1"
"95",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter junii",24,5.53125388916289e-05,22.1,5.10087741954545e-05,"95","40215","1"
"96",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis",23,5.30078497711444e-05,23.3,5.38097522470016e-05,"96","29379","1"
"97",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",23,5.30078497711444e-05,25.6,5.90419214833866e-05,"97","1284","1"
"98",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus urinalis",23,5.30078497711444e-05,26.5,6.1157012529617e-05,"98","149016","1"
"99",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter splanchnicus",23,5.30078497711444e-05,23,5.30183581828072e-05,"99","28118","1"
"100",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus hamsteri",21,4.83984715301753e-05,36.2,8.33656233497761e-05,"100","96565","1"
"101",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gilvus",20,4.60937824096908e-05,29,6.69621762683453e-05,"101","160453","1"
"102",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola",20,4.60937824096908e-05,25,5.75784931579606e-05,"102","154621","1"
"103",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",20,4.60937824096908e-05,20,4.61229203586735e-05,"103","357276","1"
"104",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus paramycoides",18,4.14844041687217e-05,27.3,6.28431916158484e-05,"106","2026194","1"
"105",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus croceilyticus",18,4.14844041687217e-05,16.5,3.79991149366904e-05,"105","319942","1"
"106",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",18,4.14844041687217e-05,17.1,3.94774576114845e-05,"104","1492","1"
"107",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",17,3.91797150482371e-05,18.7,4.30087998348981e-05,"109","2005703","1"
"108",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",17,3.91797150482371e-05,17,3.91874821351184e-05,"108","515619","1"
"109",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter sakazakii",17,3.91797150482371e-05,19.7,4.55053828704865e-05,"107","28141","1"
"110",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia marmotae",17,3.91797150482371e-05,23.2,5.34253389852369e-05,"110","1499973","1"
"111",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",16,3.68750259277526e-05,16.2,3.73622003189615e-05,"113","580165","1"
"112",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus",16,3.68750259277526e-05,18,4.14923236127503e-05,"111","1587","1"
"113",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",16,3.68750259277526e-05,16,3.68823361271702e-05,"112","823","1"
"114",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus amylolyticus",15,3.45703368072681e-05,15.3,3.52799046137287e-05,"114","83683","1"
"115",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis",15,3.45703368072681e-05,15,3.45771901192221e-05,"115","820","1"
"116",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii",15,3.45703368072681e-05,14.9,3.4277640244347e-05,"116","328814","1"
"117",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus intermedius",14,3.22656476867835e-05,16.6,3.83089833468424e-05,"117","1285","1"
"118",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum",13,2.9960958566299e-05,16.7,3.84315420152499e-05,"119","1353","1"
"119",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter faecis",13,2.9960958566299e-05,13,2.99668981033258e-05,"118","1298596","1"
"120",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus olivae",12,2.76562694458145e-05,14,3.22282681831191e-05,"121","1242999","1"
"121",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara",12,2.76562694458145e-05,12,2.76617520953777e-05,"120","454154","1"
"122",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",11,2.53515803253299e-05,11,2.53580346477196e-05,"125","1494962","1"
"123",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus gordonii",11,2.53515803253299e-05,14.2,3.28355030081421e-05,"122","1302","1"
"124",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",11,2.53515803253299e-05,11,2.53566060874295e-05,"124","88431","1"
"125",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","[Lactobacillus] rogosae",11,2.53515803253299e-05,11,2.53566060874295e-05,"123","706562","1"
"126",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",11,2.53515803253299e-05,11,2.53566060874295e-05,"126","1816689","1"
"127",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria marthii",10,2.30468912048454e-05,10.7,2.46559207822982e-05,"131","529731","1"
"128",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",10,2.30468912048454e-05,11.9,2.74393438489685e-05,"132","586733","1"
"129",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus canis",10,2.30468912048454e-05,12.7,2.92680035015889e-05,"130","214095","1"
"130",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus termitis",10,2.30468912048454e-05,9.7,2.24700328000549e-05,"129","332950","1"
"131",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium saccharobutylicum",10,2.30468912048454e-05,15,3.45022568514069e-05,"128","169679","1"
"132",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter parvus",10,2.30468912048454e-05,9.6,2.2086000689436e-05,"127","134533","1"
"133",NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter ginsenosidimutans",9,2.07422020843608e-05,4.5,1.03731570357666e-05,"137","490573","1"
"134",NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter soli",9,2.07422020843608e-05,4.5,1.03731570357666e-05,"142","363832","1"
"135",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus cecorum",9,2.07422020843608e-05,9.3,2.14373230819664e-05,"135","44008","1"
"136",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Sarcina","Sarcina ventriculi",9,2.07422020843608e-05,9,2.07463140715333e-05,"133","1267","1"
"137",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis",9,2.07422020843608e-05,9,2.07463140715333e-05,"138","871665","1"
"138",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans",9,2.07422020843608e-05,9,2.07463140715333e-05,"143","1150298","1"
"139",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron",9,2.07422020843608e-05,8.7,2.00375566690411e-05,"139","818","1"
"140",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter johrii",9,2.07422020843608e-05,7.8,1.80056207901407e-05,"140","445629","1"
"141",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Paracoccus","Paracoccus denitrificans",9,2.07422020843608e-05,7.6,1.75749482420602e-05,"134","266","1"
"142",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea agglomerans",9,2.07422020843608e-05,9,2.07463140715333e-05,"136","549","1"
"143",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",9,2.07422020843608e-05,10.7,2.47747625478839e-05,"141","137658","1"
"144",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",8,1.84375129638763e-05,9.4,2.15563020076865e-05,"144","57732","1"
"145",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes indistinctus",8,1.84375129638763e-05,8,1.84411680635851e-05,"145","742725","1"
"146",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter johnsonii",8,1.84375129638763e-05,7.1,1.62590021762156e-05,"146","40214","1"
"147",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus fungorum",7,1.61328238433918e-05,9.3,2.14758224127508e-05,"151","2039284","1"
