"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",223,0.00118434959025753,221.9,0.00117912875961521,"24","29384","1","8","1","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",90,0.000477988623870752,100.1,0.0005320607558082,"25","1139996","1","19","0.285714285714286","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",85,0.000451433700322377,82.4,0.00043795631894191,"26","46126","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",48,0.000254927266064401,48,0.000255062729490034,"27","33025","1","1","1","1","0","0","Phascolarctobacterium","faecium"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",44,0.000233683327225701,44.1,0.000234276300618688,"28","53412","1","1","0","0","1","1","Pseudomonas","aeruginosa"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",31,0.000164640525999926,30.6,0.000162534026493828,"29","33959","1","7","1","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus",28,0.000148707571870901,27.5,0.000145979068908938,"30","417368","1","11","0.5","1","1","0.5","Enterococcus","casseliflavus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",26,0.000138085602451551,26.1,0.00013843052789487,"31","1284","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",25,0.000132774617741876,23.4,0.000124478856075218,"32","574376","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria seeligeri",24,0.0001274636330322,22.5,0.000119715416325344,"33","1640","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",20,0.0001062196941935,20,0.000106276137287514,"34","853","1","1","1","1","0","0","Faecalibacterium","prausnitzii"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",17,9.02867400644754e-05,18.5,9.82965190505136e-05,"35","263475","1","10","0","0","1","1","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus cohnii",17,9.02867400644754e-05,17.5,9.28453539851714e-05,"36","29382","1","2","0","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",15,7.96647706451253e-05,15,7.97071029656356e-05,"37","46503","1","1","1","1","0","0","Parabacteroides","merdae"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",14,7.43537859354503e-05,14.3,7.58690339071984e-05,"39","580165","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",14,7.43537859354503e-05,14.3,7.6133243176667e-05,"38","1281","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",13,6.90428012257753e-05,13,6.90794892368842e-05,"40","40519","1","1","1","1","0","0","Ruminococcus","callidus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",13,6.90428012257753e-05,13,6.90794892368842e-05,"41","28117","1","1","1","1","0","0","Alistipes","putredinis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus nepalensis",12,6.37318165161002e-05,11.2,5.97328581963819e-05,"42","214473","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pseudomycoides",11,5.84208318064252e-05,11.6,6.15129190138871e-05,"44","64104","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",11,5.84208318064252e-05,10.9,5.81674289042436e-05,"43","47678","1","1","1","1","0","0","Bacteroides","caccae"
NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia meyeri",10,5.31098470967502e-05,10,5.31649343243524e-05,"46","52773","1","1","0","1","1","0","Schaalia","odontolytica"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",10,5.31098470967502e-05,10.3,5.4963105646306e-05,"45","44009","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",10,5.31098470967502e-05,10,5.31380686437571e-05,"47","204516","1","1","1","1","0","0","Phocaeicola","massiliensis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",10,5.31098470967502e-05,10,5.31580468610896e-05,"48","137658","1","2","0.5","0.5","0.5","0.5","Mycoplasmopsis","agassizii"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",9,4.77988623870752e-05,9.4,5.00579612674917e-05,"49","1296","1","7","0","0.5","1","0.5","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",9,4.77988623870752e-05,10.5,5.58542514931615e-05,"50","586733","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",9,4.77988623870752e-05,8.9,4.72737863060565e-05,"52","1640685","1","1","0","0","1","1","Melissococcus","plutonius"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides finegoldii",9,4.77988623870752e-05,8.4,4.48132254897997e-05,"51","338188","1","1","1","1","0","0","Bacteroides","finegoldii"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",8,4.24878776774002e-05,7.5,3.96055697619886e-05,"53","1641","1","9","0.666666666666667","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pseudolugdunensis",8,4.24878776774002e-05,8.3,4.4052706418292e-05,"56","425474","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",8,4.24878776774002e-05,8,4.25104549150057e-05,"54","449673","1","1","1","1","0","0","Bacteroides","stercoris"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas otitidis",8,4.24878776774002e-05,8,4.25269907307474e-05,"55","319939","1","1","1","1","0","0","Metapseudomonas","otitidis"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",7,3.71768929677251e-05,7,3.71817701333519e-05,"58","1639","1","5","0","1","1","0","Listeria","innocua"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara",7,3.71768929677251e-05,7,3.71966480506299e-05,"57","454154","1","1","1","1","0","0","Paraprevotella","clara"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",7,3.71768929677251e-05,4.2,2.24992244582291e-05,"59","564","1","9","1","1","1","1","Cronobacter","[Pantoea] beijingensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Sutcliffiella","Sutcliffiella cohnii",6,3.18659082580501e-05,5.7,3.046979868636e-05,"60","33932","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",6,3.18659082580501e-05,6.6,3.49905592796088e-05,"64","155617","1","1","0","0","1","1","Halalkalibacter","oceani"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",6,3.18659082580501e-05,6.4,3.41034445852476e-05,"62","940190","1","15","0.5","0.5","1","1","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",6,3.18659082580501e-05,6,3.16281922525089e-05,"61","1334","1","2","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus troglodytae",6,3.18659082580501e-05,6,3.18930904202477e-05,"65","1111760","1","1","0","1","1","0","Streptococcus","mutans"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",6,3.18659082580501e-05,6,3.18931444480075e-05,"63","357276","1","1","1","1","0","0","Phocaeicola","dorei"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus","Alkalihalobacillus macyae",5,2.65549235483751e-05,4.7,2.47217576066654e-05,"72","157733","1","7","0","0","1","1","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",5,2.65549235483751e-05,4.3,2.28490437522525e-05,"66","29378","1","2","1","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis",5,2.65549235483751e-05,5.2,2.75835838596006e-05,"68","29379","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",5,2.65549235483751e-05,6.4,3.3993707528702e-05,"77","2005703","1","7","1","1","1","0","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus pasteurii",5,2.65549235483751e-05,5,2.6635149771177e-05,"70","1423790","1","7","0","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",5,2.65549235483751e-05,5,2.65728214023661e-05,"69","1492","1","4","0","1","1","0","Clostridium","beijerinckii"
NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",5,2.65549235483751e-05,5,2.65690343218772e-05,"73","745368","1","1","1","1","0","0","Gemmiger","formicilis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",5,2.65549235483751e-05,5,2.65690343218778e-05,"76","515619","1","1","1","1","0","0","Agathobacter","rectalis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",5,2.65549235483751e-05,5,2.65690343218785e-05,"75","89014","1","2","0.5","1","0.5","0","Blautia","luti"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis",5,2.65549235483751e-05,5,2.65690343218785e-05,"71","820","1","1","1","1","0","0","Bacteroides","uniformis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",5,2.65549235483751e-05,5,2.65690343218785e-05,"74","823","1","1","1","1","0","0","Parabacteroides","distasonis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas geniculata",5,2.65549235483751e-05,5,2.65690343218329e-05,"67","1336242","1","3","1","1","1","0","Stenotrophomonas","geniculata"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora avicenniae",4,2.12439388387001e-05,1.3,7.08451106861838e-06,"85","1198245","1","1","0","0","1","1","Actinoplanes","friuliensis"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora eburnea",4,2.12439388387001e-05,1.3,7.08451106861838e-06,"79","227316","1","1","0","0","1","1","Actinoplanes","friuliensis"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora pattaloongensis",4,2.12439388387001e-05,1.3,7.08451106861838e-06,"82","405436","1","1","0","0","1","1","Actinoplanes","friuliensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",4,2.12439388387001e-05,5.2,2.7773053684553e-05,"81","1643","1","4","0","1","1","0","Listeria","aquatica"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",4,2.12439388387001e-05,4,2.12552274575028e-05,"84","88431","1","1","1","1","0","0","Dorea","longicatena"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Skermanella","Skermanella aerolata",4,2.12439388387001e-05,4,2.12552274575028e-05,"83","393310","1","1","1","1","0","0","Skermanella","aerolata"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",4,2.12439388387001e-05,2,1.06276137287514e-05,"86","1816689","1","2","1","1","1","0","Sutterella","massiliensis"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella stercoricanis",4,2.12439388387001e-05,2,1.06276137287514e-05,"78","234908","1","2","1","1","1","0","Sutterella","massiliensis"
NA,NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio piger",4,2.12439388387001e-05,4,2.12552274575028e-05,"80","901","1","1","1","1","0","0","Desulfovibrio","piger"
NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces alboniger",3,1.59329541290251e-05,0.7,3.98535514773284e-06,"95","132473","1","10","1","1","1","0","Streptomyces","adustus"
NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces griseoruber",3,1.59329541290251e-05,0.7,3.98535514773284e-06,"93","1943","1","10","0","1","1","0","Streptomyces","adustus"
NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces niveoruber",3,1.59329541290251e-05,0.7,3.98535514773284e-06,"94","68243","1","10","0","1","1","0","Streptomyces","adustus"
NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces olivochromogenes",3,1.59329541290251e-05,0.7,3.98535514773284e-06,"89","1963","1","10","0","1","1","0","Streptomyces","adustus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalihalobacterium","Alkalihalobacterium alkalinitrilicum",3,1.59329541290251e-05,2.4,1.28572289082957e-05,"96","427920","1","5","0","0","1","1","Halalkalibacter","alkalisediminis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus bingmayongensis",3,1.59329541290251e-05,3.1,1.62927096366016e-05,"100","1150157","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus carboniphilus",3,1.59329541290251e-05,3.3,1.73544647606621e-05,"87","86663","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",3,1.59329541290251e-05,3,1.6106623217422e-05,"88","57732","1","10","0.5","1","0.5","0","Enterococcus","asini"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ureasiticus",3,1.59329541290251e-05,3.7,1.97654328071069e-05,"91","903984","1","7","0","1","1","0","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus cristatus",3,1.59329541290251e-05,3,1.59459662067063e-05,"92","45634","1","5","0","1","1","0","Streptococcus","australis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum hallii",3,1.59329541290251e-05,3,1.59414205931271e-05,"102","39488","1","1","1","1","0","0","Anaerobutyricum","hallii"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","Anaerostipes hadrus",3,1.59329541290251e-05,3,1.59414205931271e-05,"90","649756","1","1","1","1","0","0","Anaerostipes","hadrus"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans",3,1.59329541290251e-05,3,1.59414205931271e-05,"101","1150298","1","1","1","1","0","0","Fusicatenibacter","saccharivorans"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira eligens",3,1.59329541290251e-05,3,1.59414205931271e-05,"99","515620","1","1","1","1","0","0","Lachnospira","eligens"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gulae",3,1.59329541290251e-05,3,1.59447342162505e-05,"97","111105","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii",3,1.59329541290251e-05,3,1.59414205931271e-05,"98","328814","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia marmotae",3,1.59329541290251e-05,4.3,2.2619179579509e-05,"103","1499973","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces libani",2,1.062196941935e-05,0.1,7.46215051803798e-07,"121","68043","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter alpinus",2,1.062196941935e-05,0.1,7.46215051803798e-07,"133","656366","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter cryoconiti",2,1.062196941935e-05,0.1,7.46215051803798e-07,"125","748907","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter globiformis",2,1.062196941935e-05,0.1,7.46215051803798e-07,"106","1665","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter livingstonensis",2,1.062196941935e-05,0.1,7.46215051803798e-07,"134","670078","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter pascens",2,1.062196941935e-05,0.1,7.46215051803798e-07,"107","1677","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter pokkalii",2,1.062196941935e-05,0.1,7.46215051803798e-07,"142","1581172","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter psychrochitiniphilus",2,1.062196941935e-05,0.1,7.46215051803798e-07,"124","291045","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Paeniglutamicibacter","Paeniglutamicibacter cryotolerans",2,1.062196941935e-05,0.1,7.46215051803798e-07,"135","670079","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter chlorophenolicus",2,1.062196941935e-05,0.1,7.46215051803798e-07,"138","85085","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter phenanthrenivorans",2,1.062196941935e-05,0.1,7.46215051803798e-07,"139","930171","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter polychromogenes",2,1.062196941935e-05,0.1,7.46215051803798e-07,"108","1676","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter scleromae",2,1.062196941935e-05,0.1,7.46215051803798e-07,"114","158897","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter sulfonivorans",2,1.062196941935e-05,0.1,7.46215051803798e-07,"113","121292","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Virgisporangium","Virgisporangium aurantiacum",2,1.062196941935e-05,0.7,3.54253790958377e-06,"110","175570","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Virgisporangium","Virgisporangium myanmarense",2,1.062196941935e-05,0.7,3.54253790958377e-06,"149","1938555","1",NA,NA,NA,NA,NA,NA,NA
