"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri",5295,0.0247865408381081,5295.4,0.0248076718937741,"16","1596","1","7","1","1","1","0","Lactobacillus","gasseri"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter sphaeroides",4629,0.0216689136052129,4629,0.0216856632889688,"17","1063","1","2","1","1","1","0","Cereibacter","johrii"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivalis",4405,0.0206203422836385,4405,0.0206362811048613,"18","837","1","1","1","1","0","0","Porphyromonas","gingivalis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",1681,0.00786896603377898,2413.1,0.0113049623166643,"19","1282","1","6","1","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae",1042,0.00487772909410928,1042.3,0.00488308796685516,"20","1313","1","2","1","1","1","0","Streptococcus","pneumoniae"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",834,0.00390405572407595,834,0.00390707270034006,"21","1747","1","1","1","1","0","0","Cutibacterium","acnes"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",536,0.00250908137662435,536,0.0025110208517795,"22","537011","1","1","1","1","0","0","Segatella","copri"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",300,0.00140433659139423,293.1,0.00137322754803796,"23","1354","1","12","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",135,0.000631951466127401,134.7,0.000631191493234243,"24","29384","1","2","1","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",130,0.000608545856270831,128.6,0.000602394042656976,"25","46126","1","15","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",55,0.000257461708422275,56.7,0.00026543954866801,"26","1139996","1","27","0.142857142857143","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",47,0.000220012732651762,46.4,0.000217444968352046,"27","574376","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",36,0.000168520390967307,36,0.000168650654223996,"28","33025","1","1","1","1","0","0","Phascolarctobacterium","faecium"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus",28,0.000131071415196794,31.8,0.000149050785684909,"29","417368","1","14","0.5","1","1","0","Enterococcus","avium"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",24,0.000112346927311538,24.9,0.000116541725922518,"30","1284","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",22,0.00010298468336891,22,0.000103064288692442,"31","853","1","1","1","1","0","0","Faecalibacterium","prausnitzii"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",18,8.42601954836535e-05,19.2,8.98517638292209e-05,"32","940190","1","9","0","0","1","1","Enterococcus","canis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",17,7.95790735123394e-05,16.9,7.91100440252141e-05,"33","53412","1","1","0","0","1","1","Pseudomonas","aeruginosa"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",16,7.48979515410253e-05,16,7.50027881342811e-05,"34","357276","1","1","1","1","0","0","Phocaeicola","dorei"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",14,6.55357075983972e-05,14.1,6.59343422549568e-05,"35","1281","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae",12,5.6173463655769e-05,11.6,5.42666457653258e-05,"36","622","1","7","0","1","1","1","Escherichia","boydii"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria seeligeri",11,5.14923416844549e-05,8.6,4.0396820410361e-05,"39","1640","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",11,5.14923416844549e-05,11.1,5.19866920037188e-05,"38","263475","1","10","0","0","1","1","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",11,5.14923416844549e-05,10.8,5.07759443247278e-05,"37","44009","1","16","0.75","1","1","0","Enterococcus","canis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",8,3.74489757705127e-05,8,3.74779231608881e-05,"40","47678","1","1","1","1","0","0","Bacteroides","caccae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",8,3.74489757705127e-05,8,3.74779231608881e-05,"41","46503","1","1","1","1","0","0","Parabacteroides","merdae"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",8,3.74489757705127e-05,6.7,3.12245954303724e-05,"42","564","1","13","0.5","0.5","1","1","Cronobacter","iniecta"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",7,3.27678537991986e-05,7.8,3.65550105733182e-05,"43","1352","1","16","0.75","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",6,2.80867318278845e-05,6.3,2.95014542543932e-05,"44","1641","1","7","0","0","1","1","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus cohnii",6,2.80867318278845e-05,5.4,2.54413461888826e-05,"45","29382","1","2","0","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",6,2.80867318278845e-05,6.7,3.14765491120109e-05,"51","586733","1","5","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium puniceum",6,2.80867318278845e-05,6,2.81148120070612e-05,"50","29367","1","1","1","1","0","0","Clostridium","puniceum"
NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",6,2.80867318278845e-05,6,2.8108442370666e-05,"47","745368","1","1","1","1","0","0","Gemmiger","formicilis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",6,2.80867318278845e-05,6,2.8108442370666e-05,"46","204516","1","1","1","1","0","0","Phocaeicola","massiliensis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",6,2.80867318278845e-05,6,2.8108442370666e-05,"48","487174","1","1","1","1","0","0","Barnesiella","intestinihominis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",6,2.80867318278845e-05,6,2.8108442370666e-05,"49","28117","1","1","1","1","0","0","Alistipes","putredinis"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Piscinibacter","Piscinibacter defluvii",6,2.80867318278845e-05,5.9,2.76080329480274e-05,"52","1796922","1","1","0","1","1","0","Piscinibacter","aquaticus"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Actinoplanes","Actinoplanes auranticolor",5,2.34056098565704e-05,5,2.3423701975555e-05,"53","47988","1","12","0.5","1","1","0.5","Actinoplanes","auranticolor"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",5,2.34056098565704e-05,4.5,2.10272039408257e-05,"60","580165","1","4","0","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",5,2.34056098565704e-05,5,2.35153804239097e-05,"56","1643","1","6","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans",5,2.34056098565704e-05,5.6,2.61160931125589e-05,"55","53345","1","16","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",5,2.34056098565704e-05,5,2.34275960754597e-05,"54","1334","1","1","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",5,2.34056098565704e-05,5,2.3423701975555e-05,"59","89014","1","2","0.5","1","0.5","0","Blautia","luti"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens",5,2.34056098565704e-05,4.4,2.07341531130815e-05,"57","657309","1","3","0","1","1","0","Bacteroides","finegoldii"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga","Microvirga ossetica",5,2.34056098565704e-05,1.5,7.15143240048048e-06,"61","1882682","1","7","1","1","1","0","Microvirga","aerophila"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga","Microvirga rosea",5,2.34056098565704e-05,1.5,7.15143240048048e-06,"62","2715425","1","7","1","1","1","0","Microvirga","aerophila"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga","Microvirga zambiensis",5,2.34056098565704e-05,1.5,7.15143240048048e-06,"58","864070","1","7","1","1","1","0","Microvirga","aerophila"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides islandensis",4,1.87244878852563e-05,3.9,1.84048106332062e-05,"68","433663","1","4","0","1","1","0","Nocardioides","ferulae"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides marmoribigeumensis",4,1.87244878852563e-05,4,1.8738961580444e-05,"71","433649","1","1","1","1","0","0","Nocardioides","marmoribigeumensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Heyndrickxia","Heyndrickxia acidicola",4,1.87244878852563e-05,4.1,1.93277847897972e-05,"67","209389","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lottiidibacillus","Lottiidibacillus patelloidae",4,1.87244878852563e-05,4.1,1.93276812568653e-05,"73","2670334","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus avium",4,1.87244878852563e-05,4.7,2.2051306755427e-05,"65","33945","1","10","0.75","0.75","1","0.5","Enterococcus","avium"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",4,1.87244878852563e-05,4.3,2.02008859470078e-05,"75","1640685","1","10","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus hominis",4,1.87244878852563e-05,3.7,1.74100319473015e-05,"72","1423758","1","7","1","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus gordonii",4,1.87244878852563e-05,4,1.87448977510472e-05,"64","1302","1","9","0.5","1","1","0","Streptococcus","pneumoniae"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis",4,1.87244878852563e-05,4,1.8738961580444e-05,"69","871665","1","1","1","1","0","0","Blautia","faecis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",4,1.87244878852563e-05,4,1.8738961580444e-05,"63","449673","1","1","1","1","0","0","Bacteroides","stercoris"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",4,1.87244878852563e-05,2,9.36948079022201e-06,"74","1816689","1","2","1","1","1","0","Sutterella","massiliensis"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella stercoricanis",4,1.87244878852563e-05,2,9.36948079022201e-06,"66","234908","1","2","1","1","1","0","Sutterella","massiliensis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",4,1.87244878852563e-05,4,1.87416691165477e-05,"70","137658","1","1","1","1","0","0","Pseudomonas","indica"
NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia hispaniensis",3,1.40433659139423e-05,2.7,1.27751988605494e-05,"97","904933","1","5","0","1","1","0","Pseudonocardia","halophobica"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus","Alkalihalobacillus macyae",3,1.40433659139423e-05,3,1.40578983622407e-05,"86","157733","1","1","0","0","1","1","Halalkalibacter","oceani"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus mycoides",3,1.40433659139423e-05,3,1.40809253699863e-05,"77","1405","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lysinibacillus","Lysinibacillus composti",3,1.40433659139423e-05,3,1.40542218874539e-05,"90","720633","1","2","1","1","1","0","Lysinibacillus","alkaliphilus"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",3,1.40433659139423e-05,3,1.40852774102956e-05,"99","1494962","1","9","0","0","1","1","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",3,1.40433659139423e-05,3,1.4172289876224e-05,"78","57732","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ureasiticus",3,1.40433659139423e-05,3.4,1.60254546001478e-05,"82","903984","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",3,1.40433659139423e-05,3,1.40554830708123e-05,"81","1492","1","4","0","1","1","0","Clostridium","beijerinckii"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Sarcina","Sarcina ventriculi",3,1.40433659139423e-05,3,1.4054221185333e-05,"76","1267","1","1","1","1","0","0","Sarcina","ventriculi"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter faecis",3,1.40433659139423e-05,3,1.4054221185333e-05,"94","1298596","1","1","1","1","0","0","Mediterraneibacter","faecis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara",3,1.40433659139423e-05,3,1.4054221185333e-05,"89","454154","1","1","1","1","0","0","Paraprevotella","clara"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",3,1.40433659139423e-05,3,1.40542211851261e-05,"80","214856","1","1","1","1","0","0","Alistipes","finegoldii"
NA,NA,"Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Adhaeribacter","Adhaeribacter terrae",3,1.40433659139423e-05,3,1.4054221185333e-05,"100","1892554","1","2","1","1","1","0","Adhaeribacter","terrae"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Skermanella","Skermanella aerolata",3,1.40433659139423e-05,3,1.4054221185333e-05,"87","393310","1","1","1","1","0","0","Skermanella","aerolata"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas daechungensis",3,1.40433659139423e-05,3,1.4054221185333e-05,"98","1176646","1","1","1","1","0","0","Sphingomonas","daechungensis"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella wadsworthensis",3,1.40433659139423e-05,3,1.4054221185333e-05,"88","40545","1","1","1","1","0","0","Sutterella","wadsworthensis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia mallotivora",3,1.40433659139423e-05,0.5,2.34237005585461e-06,"84","69222","1","6","1","1","1","1","Pantoea","[Curtobacterium] plantarum"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea agglomerans",3,1.40433659139423e-05,0.5,2.34237005585461e-06,"85","549","1","6","1","1","1","1","Pantoea","[Curtobacterium] plantarum"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea brenneri",3,1.40433659139423e-05,0.5,2.34237005585461e-06,"93","472694","1","6","1","1","1","1","Pantoea","[Curtobacterium] plantarum"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea eucalypti",3,1.40433659139423e-05,0.5,2.34237005585461e-06,"91","470933","1","6","1","1","1","1","Pantoea","[Curtobacterium] plantarum"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea vagans",3,1.40433659139423e-05,0.5,2.34237005585461e-06,"92","470934","1","6","1","1","1","1","Pantoea","[Curtobacterium] plantarum"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","[Curtobacterium] plantarum",3,1.40433659139423e-05,0.5,2.34237005585461e-06,"96","221276","1","6","1","1","1","1","Pantoea","[Curtobacterium] plantarum"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia marcescens",3,1.40433659139423e-05,3.1,1.45996565753009e-05,"79","615","1","3","1","1","1","0","Serratia","marcescens"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas pavanii",3,1.40433659139423e-05,3,1.40542211790309e-05,"83","487698","1","3","1","1","1","0","Stenotrophomonas","geniculata"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter gerneri",3,1.40433659139423e-05,3,1.40550771728895e-05,"95","1120926","1","10","0.5","1","1","0","Acinetobacter","baumannii"
NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces libani",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"128","68043","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter alpinus",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"139","656366","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter cryoconiti",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"133","748907","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter dokdonellae",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"159","2211210","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter globiformis",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"103","1665","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter humicola",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"126","409291","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter livingstonensis",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"140","670078","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter oryzae",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"125","409290","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter pascens",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"104","1677","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter pokkalii",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"156","1581172","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter psychrochitiniphilus",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"131","291045","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Paeniglutamicibacter","Paeniglutamicibacter cryotolerans",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"141","670079","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter chlorophenolicus",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"151","85085","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter defluvii",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"127","410837","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter equi",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"135","728066","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter oxydans",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"106","1671","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter phenanthrenivorans",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"152","930171","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter polychromogenes",2,9.36224394262817e-06,0.1,4.35997366171248e-07,"105","1676","1",NA,NA,NA,NA,NA,NA,NA
