"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"20",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivalis",4664,0.0206183744020937,4664.6,0.0206251152532093,"20","837","1"
"21",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",4444,0.0196458095718062,3760.4,0.016626811911522,"21","1282","1"
"22",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",2373,0.0104904379194186,2139,0.00945769527159088,"22","1354","1"
"23",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",1686,0.00745338319938463,1939,0.00857344671265734,"23","1643","1"
"24",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",1671,0.00738707196095594,1460,0.00645570154675135,"24","1281","1"
"25",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus thuringiensis",1476,0.00652502586138299,1314.2,0.00581104611199251,"25","1428","1"
"26",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium saccharoperbutylacetonicum",1459,0.00644987312449714,1521.9,0.00672925387443344,"26","36745","1"
"27",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",1233,0.00545078379883823,1320.1,0.00583712684124003,"27","564","1"
"28",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",1217,0.00538005181118096,1293.9,0.00572117617126018,"28","1139996","1"
"29",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae",975,0.00431023049786478,975,0.00431120859069055,"29","1313","1"
"30",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus caprae",959,0.00423949851020751,846.5,0.0037428646876978,"30","29380","1"
"31",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",771,0.00340839765523461,771,0.00340904568828677,"31","1747","1"
"32",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus anthracis",681,0.00301053022466248,1021.6,0.00451721209954481,"32","1392","1"
"33",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus petrasii",640,0.00282927950629073,764.7,0.00338103003156334,"33","1276936","1"
"34",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",628,0.00277623051554778,732.8,0.00324010951548821,"34","44009","1"
"35",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus",417,0.00184345242831755,370.4,0.00163796363046873,"35","1579","1"
"36",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",411,0.00181692793294608,503.9,0.00222784616865952,"36","1352","1"
"37",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saccharolyticus",366,0.00161799421766001,508.1,0.00224672445880965,"37","33028","1"
"38",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",361,0.00159589047151711,361,0.00159619389555321,"38","537011","1"
"39",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sanguinis",284,0.00125549278091651,202,0.00089297720245264,"39","1305","1"
"40",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pseudomycoides",246,0.0010875043102305,270,0.00119395138169726,"40","64104","1"
"41",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pasteuri",235,0.00103887606871613,442.7,0.0019573388140266,"41","45972","1"
"42",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii",211,0.000932778087230224,216.7,0.000958023250660786,"42","53346","1"
"43",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus crispatus",174,0.000769210365772791,189,0.000835895491345947,"43","47770","1"
"44",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus lutetiensis",156,0.000689636879658364,191.8,0.000847923160734099,"44","150055","1"
"45",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hominis",137,0.000605642644315359,145,0.000640950672952568,"45","1290","1"
"46",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans",134,0.000592380396629621,138.3,0.000611428503752002,"46","53345","1"
"47",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua",108,0.00047744091668656,101.4,0.000448403570598069,"47","1642","1"
"48",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus gaemokensis",97,0.000428812675172188,74.3,0.000328679421659589,"48","574375","1"
"49",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",94,0.00041555042748645,102.6,0.000453755736611933,"49","33959","1"
"50",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",89,0.000393446681343554,67.1,0.000296697892917626,"50","53412","1"
"51",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus condimenti",84,0.000371342935200658,91.6,0.000404898307099373,"51","70255","1"
"52",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ratti",80,0.000353659938286341,78.9,0.00034870867418736,"52","150033","1"
"53",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus equinus",74,0.000327135442914865,110.8,0.000489695721029008,"53","1335","1"
"54",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus avium",72,0.000318293944457707,68.2,0.000301724963045116,"54","33945","1"
"55",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus wiedmannii",64,0.000282927950629073,65.5,0.000289656802345441,"55","1890302","1"
"56",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus cohnii",63,0.000278507201400493,58.2,0.000257360664152247,"56","29382","1"
"57",NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",62,0.000274086452171914,62,0.000274138563779221,"57","33025","1"
"58",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus ultunensis",60,0.000265244953714756,57.5,0.000254116339503841,"58","227945","1"
"59",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium puniceum",58,0.000256403455257597,59.4,0.000262542843319208,"59","29367","1"
"60",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",57,0.000251982706029018,65.9,0.000291544631231758,"60","46126","1"
"61",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum",55,0.000243141207571859,67,0.000296279057967798,"61","1353","1"
"62",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella flexneri",52,0.000229878959886121,39.8,0.000175851599072265,"62","623","1"
"63",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saprophyticus",43,0.000190092216828908,40.6,0.000179424676597561,"63","29385","1"
"64",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",43,0.000190092216828908,63.3,0.000279864518634122,"64","137658","1"
"65",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus toyonensis",42,0.000185671467600329,56.4,0.000249397412058457,"66","155322","1"
"66",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus amylovorus",42,0.000185671467600329,48.5,0.000214233427312932,"65","1423723","1"
"67",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus villorum",40,0.00017682996914317,47.6,0.000210519141141057,"67","112904","1"
"68",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus",39,0.000172409219914591,36.2,0.000160078269415357,"69","37734","1"
"69",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus gordonii",39,0.000172409219914591,40.7,0.000179895555487437,"68","1302","1"
"70",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus haemolyticus",37,0.000163567721457433,35.8,0.000158245394457874,"70","1283","1"
"71",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter sakazakii",37,0.000163567721457433,29.8,0.000131884455474793,"71","28141","1"
"72",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",36,0.000159146972228853,36.4,0.000161001589520566,"72","1641","1"
"73",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus hamsteri",31,0.000137043226085957,40.2,0.000177588381678622,"73","96565","1"
"74",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus albus",29,0.000128201727628799,36.7,0.000162136965064302,"75","2026189","1"
"75",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Aquipseudomonas","Aquipseudomonas alcaligenes",29,0.000128201727628799,29,0.000128194215434044,"74","43263","1"
"76",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus olivae",26,0.000114939479943061,28.9,0.000127651138007035,"76","1242999","1"
"77",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",25,0.000110518730714481,33.9,0.000150057890843401,"77","1638","1"
"78",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus simiae",25,0.000110518730714481,35.5,0.000156765758766697,"78","911238","1"
"79",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus oralis",24,0.000106097981485902,24.2,0.000107109819380735,"79","1303","1"
"80",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pseudoavium",23,0.000101677232257323,27.6,0.000122002178025107,"80","44007","1"
"81",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",23,0.000101677232257323,23,0.000101748886055492,"81","357276","1"
"82",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",22,9.72564830287437e-05,25.5,0.000112764695656753,"82","1296","1"
"83",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella sonnei",21,9.28357338001644e-05,29.1,0.000128821739808366,"83","624","1"
"84",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",20,8.84149845715852e-05,20.1,8.88688181701676e-05,"85","1639","1"
"85",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus urinalis",20,8.84149845715852e-05,27.4,0.000121129645365164,"84","149016","1"
"86",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus piscifermentans",19,8.39942353430059e-05,29.4,0.000129937685266599,"86","70258","1"
"87",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gilvus",19,8.39942353430059e-05,25.4,0.000112452309175729,"87","160453","1"
"88",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus mobilis",17,7.51527368858474e-05,30.4,0.000134310089865755,"90","2026190","1"
"89",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus kalixensis",17,7.51527368858474e-05,19.3,8.5451098909372e-05,"89","227944","1"
"90",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",17,7.51527368858474e-05,17,7.51670255523671e-05,"88","853","1"
"91",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",16,7.07319876572682e-05,18,7.9381211716752e-05,"92","155617","1"
"92",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter koseri",16,7.07319876572682e-05,18.9,8.36727950730858e-05,"91","545","1"
"93",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",15,6.63112384286889e-05,15,6.6323846075618e-05,"94","204516","1"
"94",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter haemolyticus",15,6.63112384286889e-05,11.1,4.91418093124074e-05,"93","29430","1"
"95",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",14,6.18904892001096e-05,14,6.19119824993456e-05,"98","580165","1"
"96",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",14,6.18904892001096e-05,13.2,5.82907479320222e-05,"95","29378","1"
"97",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus taiwanensis",14,6.18904892001096e-05,16.2,7.16129078884119e-05,"97","508451","1"
"98",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",14,6.18904892001096e-05,14,6.19022563372435e-05,"96","40519","1"
"99",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",13,5.74697399715304e-05,12.3,5.45289377329748e-05,"100","586733","1"
"100",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",13,5.74697399715304e-05,13,5.7480666598869e-05,"99","28117","1"
"101",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria marthii",12,5.30489907429511e-05,13.4,5.93114122097857e-05,"104","529731","1"
"102",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",12,5.30489907429511e-05,12,5.30590768604944e-05,"101","47678","1"
"103",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",12,5.30489907429511e-05,12,5.30590768604944e-05,"103","46503","1"
"104",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter muytjensii",12,5.30489907429511e-05,12.7,5.62129412727946e-05,"102","413501","1"
"105",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",11,4.86282415143719e-05,11,4.86374871221199e-05,"105","449673","1"
"106",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus intermedius",10,4.42074922857926e-05,12.9,5.71992755003721e-05,"107","1285","1"
"107",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus crotali",10,4.42074922857926e-05,8.9,3.91619885429892e-05,"111","1453587","1"
"108",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saigonensis",10,4.42074922857926e-05,13.3,5.89100437259921e-05,"112","1805431","1"
"109",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",10,4.42074922857926e-05,9.9,4.36986216838641e-05,"113","2005703","1"
"110",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus delbrueckii",10,4.42074922857926e-05,11.1,4.90319645747817e-05,"106","1584","1"
"111",NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",10,4.42074922857926e-05,10,4.42158973837454e-05,"110","745368","1"
"112",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter calcoaceticus",10,4.42074922857926e-05,11,4.87669041726746e-05,"109","471","1"
"113",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas otitidis",10,4.42074922857926e-05,10.7,4.7421951342614e-05,"108","319939","1"
"114",NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia meyeri",9,3.97867430572133e-05,9,3.97976774003755e-05,"116","52773","1"
"115",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",9,3.97867430572133e-05,8.5,3.75632008792481e-05,"115","1334","1"
"116",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium chromiireducens",9,3.97867430572133e-05,9.9,4.38327766430334e-05,"118","225345","1"
"117",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter dublinensis",9,3.97867430572133e-05,12.1,5.33866961463826e-05,"117","413497","1"
"118",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia marmotae",9,3.97867430572133e-05,11.8,5.23518394680303e-05,"119","1499973","1"
"119",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter junii",9,3.97867430572133e-05,9.8,4.31837242181467e-05,"114","40215","1"
"120",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",8,3.53659938286341e-05,8.4,3.69625075808428e-05,"123","574376","1"
"121",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus rodentium",8,3.53659938286341e-05,9.4,4.1422313848898e-05,"120","947835","1"
"122",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis",8,3.53659938286341e-05,8,3.53727179069963e-05,"122","871665","1"
"123",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus",8,3.53659938286341e-05,7.9,3.47642421845654e-05,"121","28116","1"
"124",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",7,3.09452446000548e-05,7,3.09511281686217e-05,"125","88431","1"
"125",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter azotoformans",7,3.09452446000548e-05,6.7,2.96407078324331e-05,"124","43057","1"
"126",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus canis",6,2.65244953714756e-05,7.4,3.27082780693168e-05,"126","214095","1"
"127",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus colini",6,2.65244953714756e-05,7.6,3.34151349408196e-05,"129","1819254","1"
"128",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus phocae",6,2.65244953714756e-05,6.1,2.68719477438848e-05,"127","119224","1"
"129",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",6,2.65244953714756e-05,5.8,2.54523601260106e-05,"128","89014","1"
"130",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",5,2.21037461428963e-05,6.5,2.85204477874532e-05,"130","29384","1"
"131",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pallens",5,2.21037461428963e-05,6.7,2.97205014880908e-05,"132","160454","1"
"132",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus rivorum",5,2.21037461428963e-05,5.6,2.46997906711121e-05,"140","762845","1"
"133",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus termitis",5,2.21037461428963e-05,5.9,2.59362886737623e-05,"135","332950","1"
"134",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus",5,2.21037461428963e-05,8.5,3.75806820183987e-05,"137","417368","1"
"135",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus pasteurii",5,2.21037461428963e-05,6.5,2.87999704898581e-05,"133","1423790","1"
"136",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus alactolyticus",5,2.21037461428963e-05,6.6,2.91126962208987e-05,"134","29389","1"
"137",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","[Ruminococcus] torques",5,2.21037461428963e-05,5,2.21079486918727e-05,"131","33039","1"
"138",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecichinchillae",5,2.21037461428963e-05,5,2.21079486918727e-05,"139","1236513","1"
"139",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides finegoldii",5,2.21037461428963e-05,4.9,2.17697164914598e-05,"138","338188","1"
"140",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas guezennei",5,2.21037461428963e-05,4.3,1.90625125194707e-05,"136","310348","1"
"141",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus paramycoides",4,1.7682996914317e-05,5.2,2.30069593693235e-05,"154","2026194","1"
"142",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus paranthracis",4,1.7682996914317e-05,4.2,1.8402240973464e-05,"153","2026186","1"
"143",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus stepanovicii",4,1.7682996914317e-05,4,1.76871600012468e-05,"149","643214","1"
"144",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus warneri",4,1.7682996914317e-05,4.2,1.84484207456339e-05,"141","1292","1"
"145",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus caccae",4,1.7682996914317e-05,3.9,1.74077523616428e-05,"144","317735","1"
"146",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",4,1.7682996914317e-05,4,1.76863589534981e-05,"150","515619","1"
"147",NA,NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella biformis",4,1.7682996914317e-05,4,1.76863589534981e-05,"151","1735","1"
