"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"17",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter sphaeroides",752,0.0228682642014353,752,0.0228703504791771,"17","1063","1"
"18",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivalis",706,0.0214694076146454,706,0.0214713664426264,"18","837","1"
"19",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus mycoides",674,0.0204962899890524,734.6,0.0223407380283001,"19","1405","1"
"20",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",649,0.0197360418440579,596.7,0.018148254261718,"20","1282","1"
"21",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus capitis",533,0.0162084904512833,714.5,0.0217313293690072,"21","29388","1"
"22",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",415,0.0126201192069091,415,0.0126212706426204,"22","1747","1"
"23",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",368,0.0111908526943194,376.5,0.0114515876876219,"23","1354","1"
"24",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",255,0.00775453107894417,279.8,0.00851004992556939,"24","564","1"
"25",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae",198,0.00602116530835665,198,0.0060214116787591,"25","1313","1"
"26",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus thuringiensis",161,0.00489599805376475,167.4,0.00509162351555948,"26","1428","1"
"27",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",132,0.0040141102055711,142.4,0.00433119166277896,"27","1638","1"
"28",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saccharolyticus",125,0.00380124072497263,88,0.00267691971758152,"28","33028","1"
"29",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium saccharoperbutylacetonicum",117,0.00355796131857438,119.7,0.00364027321221714,"29","36745","1"
"30",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",92,0.00279771317357986,100.7,0.00306319543411938,"30","44009","1"
"31",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus anthracis",67,0.00203746502858533,82.5,0.00250968470005788,"31","1392","1"
"32",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus petrasii",66,0.00200705510278555,69.9,0.00212498405411027,"32","1276936","1"
"33",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",65,0.00197664517698577,65,0.00197682552233813,"33","537011","1"
"34",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saprophyticus",55,0.00167254591898796,63.4,0.00192848700742348,"34","29385","1"
"35",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus caprae",32,0.000973117625592994,64.1,0.00195002218089326,"35","29380","1"
"36",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",26,0.000790658070794307,28.2,0.000856745604855946,"36","1352","1"
"37",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pacificus",24,0.000729838219194745,21.3,0.000646908320440795,"37","2026187","1"
"38",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",17,0.000516968738596278,16.5,0.000502485128731674,"38","574376","1"
"39",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",15,0.000456148886996716,14.6,0.000442866954069711,"39","1139996","1"
"40",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus proteolyticus",14,0.000425738961196935,14.3,0.000434188699882303,"40","2026192","1"
"41",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella flexneri",13,0.000395329035397154,12.5,0.000380130944979517,"41","623","1"
"42",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sanguinis",12,0.000364919109597373,9.1,0.000278205758085184,"42","1305","1"
"43",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pasteuri",11,0.000334509183797592,12.4,0.000377862445893647,"43","45972","1"
"44",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus",11,0.000334509183797592,9.9,0.000301535544639874,"44","1579","1"
"45",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus mobilis",8,0.000243279406398248,11.5,0.000349338192073369,"47","2026190","1"
"46",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",8,0.000243279406398248,8.9,0.000269456001456202,"45","1281","1"
"47",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus lutetiensis",8,0.000243279406398248,9.1,0.000277954780598851,"46","150055","1"
"48",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",7,0.000212869480598467,6.7,0.000204149120827224,"49","1643","1"
"49",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter koseri",7,0.000212869480598467,7.2,0.000219733775299301,"48","545","1"
"50",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans",6,0.000182459554798686,7,0.000211664116109842,"50","53345","1"
"51",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus nitratireducens",5,0.000152049628998905,6.8,0.000206805323459098,"54","2026193","1"
"52",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii",5,0.000152049628998905,6.4,0.000195335975363912,"51","53346","1"
"53",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",5,0.000152049628998905,3.8,0.000115507221644361,"52","33959","1"
"54",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas guezennei",5,0.000152049628998905,4.9,0.000147697370410329,"53","310348","1"
"55",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",4,0.000121639703199124,4.3,0.000130813450870065,"57","1641","1"
"56",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus croceilyticus",4,0.000121639703199124,4.2,0.000126703408015403,"58","319942","1"
"57",NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",4,0.000121639703199124,4,0.000121650801374654,"55","33025","1"
"58",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter junii",4,0.000121639703199124,4,0.000121652368350311,"56","40215","1"
"59",NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",3,9.12297773993431e-05,3.5,0.000105784592372728,"60","263475","1"
"60",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus lentus",3,9.12297773993431e-05,3,9.13967755748348e-05,"65","42858","1"
"61",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",3,9.12297773993431e-05,3,9.13232089596734e-05,"59","1296","1"
"62",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",3,9.12297773993431e-05,3.4,0.000102126769418473,"61","46126","1"
"63",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus xylosus",3,9.12297773993431e-05,2.8,8.47287969449276e-05,"62","1288","1"
"64",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus hominis",3,9.12297773993431e-05,3.8,0.000114187039681193,"68","1423758","1"
"65",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus equinus",3,9.12297773993431e-05,4,0.00012161651683757,"64","1335","1"
"66",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pseudopneumoniae",3,9.12297773993431e-05,3,9.1541090317247e-05,"67","257758","1"
"67",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",3,9.12297773993431e-05,3,9.12410283869794e-05,"63","1492","1"
"68",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella bongori",3,9.12297773993431e-05,3,9.12382042750024e-05,"66","54736","1"
"69",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus paramycoides",2,6.08198515995621e-05,2.7,8.07654439592624e-05,"79","2026194","1"
"70",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus haemolyticus",2,6.08198515995621e-05,1.5,4.56676524583037e-05,"73","1283","1"
"71",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",2,6.08198515995621e-05,2.1,6.267951876713e-05,"69","29384","1"
"72",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",2,6.08198515995621e-05,2,6.0838793178071e-05,"71","57732","1"
"73",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",2,6.08198515995621e-05,2,6.16473327324825e-05,"75","940190","1"
"74",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus ictaluri",2,6.08198515995621e-05,2.5,7.57190439503237e-05,"77","764299","1"
"75",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens",2,6.08198515995621e-05,2,6.08253922470274e-05,"76","657309","1"
"76",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",2,6.08198515995621e-05,2,6.08254006670116e-05,"74","204516","1"
"77",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",2,6.08198515995621e-05,2,6.0825400687327e-05,"78","487174","1"
"78",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia marmotae",2,6.08198515995621e-05,2.7,8.19698291966953e-05,"80","1499973","1"
"79",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia marcescens",2,6.08198515995621e-05,2,6.08254658375251e-05,"72","615","1"
"80",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter parvus",2,6.08198515995621e-05,2,6.08254350753984e-05,"70","134533","1"
"81",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Sutcliffiella","Sutcliffiella cohnii",1,3.0409925799781e-05,1,3.04127003436635e-05,"82","33932","1"
"82",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua",1,3.0409925799781e-05,1.1,3.48148438093469e-05,"87","1642","1"
"83",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria marthii",1,3.0409925799781e-05,1.2,3.6573348099193e-05,"96","529731","1"
"84",NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Planococcus","Planococcus dechangensis",1,3.0409925799781e-05,0.3,1.01375667812212e-05,"106","1176255","1"
"85",NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Planococcus","Planococcus faecalis",1,3.0409925799781e-05,0.3,1.01375667812212e-05,"105","1598147","1"
"86",NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Planococcus","Planococcus koreensis",1,3.0409925799781e-05,0.3,1.01375667812212e-05,"88","112331","1"
"87",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus warneri",1,3.0409925799781e-05,1.4,4.14806273002832e-05,"81","1292","1"
"88",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum",1,3.0409925799781e-05,1,3.15708070888835e-05,"102","1353","1"
"89",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus olivae",1,3.0409925799781e-05,1.1,3.24890355194742e-05,"104","1242999","1"
"90",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus kitasatonis",1,3.0409925799781e-05,1.2,3.79780877823515e-05,"99","237446","1"
"91",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus ultunensis",1,3.0409925799781e-05,2,6.06858528948195e-05,"89","227945","1"
"92",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus urinalis",1,3.0409925799781e-05,1.2,3.73180583145142e-05,"90","149016","1"
"93",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",1,3.0409925799781e-05,1,3.04127003436635e-05,"85","853","1"
"94",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",1,3.0409925799781e-05,1,3.04127003436635e-05,"86","40519","1"
"95",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Tepidibaculum","Tepidibaculum saccharolyticum",1,3.0409925799781e-05,1,3.04127003436635e-05,"107","2164149","1"
"96",NA,NA,"Bacillota","Clostridia","Lachnospirales","Anaerotignaceae","Anaerotignum","Anaerotignum faecicola",1,3.0409925799781e-05,1,3.04127003436635e-05,"108","2358141","1"
"97",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",1,3.0409925799781e-05,1,3.04127003436635e-05,"100","515619","1"
"98",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter faecis",1,3.0409925799781e-05,1,3.04127003436635e-05,"98","1298596","1"
"99",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",1,3.0409925799781e-05,1,3.04127003436635e-05,"84","449673","1"
"100",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis",1,3.0409925799781e-05,1,3.04121960933336e-05,"91","820","1"
"101",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",1,3.0409925799781e-05,1,3.04127003436635e-05,"95","28117","1"
"102",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",1,3.0409925799781e-05,1,3.04127003436635e-05,"93","46503","1"
"103",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Paracoccus","Paracoccus kocurii",1,3.0409925799781e-05,1,3.0412879178214e-05,"97","34005","1"
"104",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Trabulsiella","Trabulsiella odontotermitis",1,3.0409925799781e-05,0.5,1.45673736947589e-05,"94","379893","1"
"105",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia billingiae",1,3.0409925799781e-05,0.5,1.45673736947589e-05,"103","182337","1"
"106",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Geopseudomonas","Geopseudomonas guangdongensis",1,3.0409925799781e-05,1.1,3.26564765335331e-05,"101","1245526","1"
"107",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",1,3.0409925799781e-05,1.1,3.26591965755823e-05,"83","53412","1"
"108",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","Stutzerimonas stutzeri",1,3.0409925799781e-05,1,3.04127112220575e-05,"92","316","1"
