"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae",1451,0.0441248023354823,1452.9,0.0441865897527534,"11","888745","1","9","1","1","0.5","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria seeligeri",1440,0.0437902931516847,1431.2,0.0435272070843966,"12","1640","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter pylori",1228,0.0373433888821311,1228,0.0373467960220188,"13","210","1","1","1","1","0","0","Helicobacter","pylori"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli",1049,0.0319000121639703,1023.8,0.031135356012258,"14","562","1","7","1","1","1","1","Escherichia","boydii"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri",1006,0.0305923853545797,1005,0.030565138429014,"15","1596","1","7","1","1","1","0","Lactobacillus","gasseri"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis",901,0.0273993431456027,883.1,0.026856045325294,"16","1351","1","10","0.2","1","1","0","Enterococcus","canis"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter sphaeroides",752,0.0228682642014353,752,0.0228703504791771,"17","1063","1","7","1","1","1","0.333333333333333","Cereibacter","johrii"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivalis",706,0.0214694076146454,706,0.0214713664426264,"18","837","1","1","1","1","0","0","Porphyromonas","gingivalis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus mycoides",674,0.0204962899890524,734.6,0.0223407380283001,"19","1405","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",649,0.0197360418440579,596.7,0.018148254261718,"20","1282","1","7","1","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus capitis",533,0.0162084904512833,714.5,0.0217313293690072,"21","29388","1","6","1","1","1","0","Staphylococcus","aureus"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",415,0.0126201192069091,415,0.0126212706426204,"22","1747","1","1","1","1","0","0","Cutibacterium","acnes"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",368,0.0111908526943194,376.5,0.0114515876876219,"23","1354","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",255,0.00775453107894417,279.8,0.00851004992556939,"24","564","1","7","1","1","1","1","Escherichia","boydii"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae",198,0.00602116530835665,198,0.0060214116787591,"25","1313","1","2","1","1","1","0","Streptococcus","pneumoniae"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus thuringiensis",161,0.00489599805376475,167.4,0.00509162351555948,"26","1428","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",132,0.0040141102055711,142.4,0.00433119166277896,"27","1638","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saccharolyticus",125,0.00380124072497263,88,0.00267691971758152,"28","33028","1","6","1","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium saccharoperbutylacetonicum",117,0.00355796131857438,119.7,0.00364027321221714,"29","36745","1","4","1","1","1","0","Clostridium","beijerinckii"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",92,0.00279771317357986,100.7,0.00306319543411938,"30","44009","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus anthracis",67,0.00203746502858533,82.5,0.00250968470005788,"31","1392","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus petrasii",66,0.00200705510278555,69.9,0.00212498405411027,"32","1276936","1","6","1","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",65,0.00197664517698577,65,0.00197682552233813,"33","537011","1","1","1","1","0","0","Segatella","copri"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saprophyticus",55,0.00167254591898796,63.4,0.00192848700742348,"34","29385","1","10","0.4","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus caprae",32,0.000973117625592994,64.1,0.00195002218089326,"35","29380","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",26,0.000790658070794307,28.2,0.000856745604855946,"36","1352","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pacificus",24,0.000729838219194745,21.3,0.000646908320440795,"37","2026187","1","10","1","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",17,0.000516968738596278,16.5,0.000502485128731674,"38","574376","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",15,0.000456148886996716,14.6,0.000442866954069711,"39","1139996","1","13","0.5","1","1","0","Enterococcus","casseliflavus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus proteolyticus",14,0.000425738961196935,14.3,0.000434188699882303,"40","2026192","1","10","1","1","1","0","Bacillus","albus"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella flexneri",13,0.000395329035397154,12.5,0.000380130944979517,"41","623","1","7","1","1","1","1","Escherichia","boydii"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sanguinis",12,0.000364919109597373,9.1,0.000278205758085184,"42","1305","1","9","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pasteuri",11,0.000334509183797592,12.4,0.000377862445893647,"43","45972","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus",11,0.000334509183797592,9.9,0.000301535544639874,"44","1579","1","9","1","1","1","0.25","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus mobilis",8,0.000243279406398248,11.5,0.000349338192073369,"47","2026190","1","10","1","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",8,0.000243279406398248,8.9,0.000269456001456202,"45","1281","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus lutetiensis",8,0.000243279406398248,9.1,0.000277954780598851,"46","150055","1","9","1","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",7,0.000212869480598467,6.7,0.000204149120827224,"49","1643","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter koseri",7,0.000212869480598467,7.2,0.000219733775299301,"48","545","1","15","0.333333333333333","0.333333333333333","1","1","Escherichia","fergusonii"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans",6,0.000182459554798686,7,0.000211664116109842,"50","53345","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus nitratireducens",5,0.000152049628998905,6.8,0.000206805323459098,"54","2026193","1","10","1","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii",5,0.000152049628998905,6.4,0.000195335975363912,"51","53346","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",5,0.000152049628998905,3.8,0.000115507221644361,"52","33959","1","9","1","1","1","0.5","Lactobacillus","gasseri"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas guezennei",5,0.000152049628998905,4.9,0.000147697370410329,"53","310348","1","7","1","1","1","1","Pseudomonas","aeruginosa"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",4,0.000121639703199124,4.3,0.000130813450870065,"57","1641","1","12","0","0.5","1","0.5","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus croceilyticus",4,0.000121639703199124,4.2,0.000126703408015403,"58","319942","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",4,0.000121639703199124,4,0.000121650801374654,"55","33025","1","1","1","1","0","0","Phascolarctobacterium","faecium"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter junii",4,0.000121639703199124,4,0.000121652368350311,"56","40215","1","11","0","1","1","0","Acinetobacter","baumannii"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",3,9.12297773993431e-05,3.5,0.000105784592372728,"60","263475","1","10","0","0","1","1","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus lentus",3,9.12297773993431e-05,3,9.13967755748348e-05,"65","42858","1","6","1","1","1","1","Mammaliicoccus","fleurettii"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",3,9.12297773993431e-05,3,9.13232089596734e-05,"59","1296","1","7","0.5","0.5","1","1","Mammaliicoccus","fleurettii"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",3,9.12297773993431e-05,3.4,0.000102126769418473,"61","46126","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus xylosus",3,9.12297773993431e-05,2.8,8.47287969449276e-05,"62","1288","1","8","0","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus hominis",3,9.12297773993431e-05,3.8,0.000114187039681193,"68","1423758","1","7","1","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus equinus",3,9.12297773993431e-05,4,0.00012161651683757,"64","1335","1","9","1","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pseudopneumoniae",3,9.12297773993431e-05,3,9.1541090317247e-05,"67","257758","1","7","0","1","1","0","Streptococcus","pneumoniae"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",3,9.12297773993431e-05,3,9.12410283869794e-05,"63","1492","1","4","0","1","1","0","Clostridium","beijerinckii"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella bongori",3,9.12297773993431e-05,3,9.12382042750024e-05,"66","54736","1","9","0","0","1","1","Cronobacter","[Pantoea] beijingensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus paramycoides",2,6.08198515995621e-05,2.7,8.07654439592624e-05,"79","2026194","1","10","1","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus haemolyticus",2,6.08198515995621e-05,1.5,4.56676524583037e-05,"73","1283","1","7","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",2,6.08198515995621e-05,2.1,6.267951876713e-05,"69","29384","1","2","1","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",2,6.08198515995621e-05,2,6.0838793178071e-05,"71","57732","1","2","0","0","1","1","Halalkalibacter","oceani"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",2,6.08198515995621e-05,2,6.16473327324825e-05,"75","940190","1","6","1","1","0.5","0.5","Listeria","plutonius"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus ictaluri",2,6.08198515995621e-05,2.5,7.57190439503237e-05,"77","764299","1","9","1","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens",2,6.08198515995621e-05,2,6.08253922470274e-05,"76","657309","1","1","1","1","0","0","Bacteroides","xylanisolvens"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",2,6.08198515995621e-05,2,6.08254006670116e-05,"74","204516","1","1","1","1","0","0","Phocaeicola","massiliensis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",2,6.08198515995621e-05,2,6.0825400687327e-05,"78","487174","1","1","1","1","0","0","Barnesiella","intestinihominis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia marmotae",2,6.08198515995621e-05,2.7,8.19698291966953e-05,"80","1499973","1","7","1","1","1","1","Escherichia","boydii"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia marcescens",2,6.08198515995621e-05,2,6.08254658375251e-05,"72","615","1","4","0.5","0.5","1","0.5","Serratia","coli"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter parvus",2,6.08198515995621e-05,2,6.08254350753984e-05,"70","134533","1","1","0","1","1","0","Acinetobacter","baumannii"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Sutcliffiella","Sutcliffiella cohnii",1,3.0409925799781e-05,1,3.04127003436635e-05,"82","33932","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua",1,3.0409925799781e-05,1.1,3.48148438093469e-05,"87","1642","1","6","1","1","1","0","Listeria","grayi"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria marthii",1,3.0409925799781e-05,1.2,3.6573348099193e-05,"96","529731","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Planococcus","Planococcus dechangensis",1,3.0409925799781e-05,0.3,1.01375667812212e-05,"106","1176255","1","6","0","0","1","1","Listeria","grayi"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Planococcus","Planococcus faecalis",1,3.0409925799781e-05,0.3,1.01375667812212e-05,"105","1598147","1","6","0","0","1","1","Listeria","grayi"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Planococcus","Planococcus koreensis",1,3.0409925799781e-05,0.3,1.01375667812212e-05,"88","112331","1","6","0","0","1","1","Listeria","grayi"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus warneri",1,3.0409925799781e-05,1.4,4.14806273002832e-05,"81","1292","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum",1,3.0409925799781e-05,1,3.15708070888835e-05,"102","1353","1","3","1","1","1","0","Enterococcus","casseliflavus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus olivae",1,3.0409925799781e-05,1.1,3.24890355194742e-05,"104","1242999","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus kitasatonis",1,3.0409925799781e-05,1.2,3.79780877823515e-05,"99","237446","1","8","1","1","1","1","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus ultunensis",1,3.0409925799781e-05,2,6.06858528948195e-05,"89","227945","1","7","0","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus urinalis",1,3.0409925799781e-05,1.2,3.73180583145142e-05,"90","149016","1","9","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",1,3.0409925799781e-05,1,3.04127003436635e-05,"85","853","1","1","1","1","0","0","Faecalibacterium","prausnitzii"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",1,3.0409925799781e-05,1,3.04127003436635e-05,"86","40519","1","1","1","1","0","0","Ruminococcus","callidus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Tepidibaculum","Tepidibaculum saccharolyticum",1,3.0409925799781e-05,1,3.04127003436635e-05,"107","2164149","1","1","1","1","0","0","Tepidibaculum","saccharolyticum"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Anaerotignaceae","Anaerotignum","Anaerotignum faecicola",1,3.0409925799781e-05,1,3.04127003436635e-05,"108","2358141","1","1","1","1","0","0","Anaerotignum","faecicola"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",1,3.0409925799781e-05,1,3.04127003436635e-05,"100","515619","1","1","1","1","0","0","Agathobacter","rectalis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter faecis",1,3.0409925799781e-05,1,3.04127003436635e-05,"98","1298596","1","1","1","1","0","0","Mediterraneibacter","faecis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",1,3.0409925799781e-05,1,3.04127003436635e-05,"84","449673","1","1","1","1","0","0","Bacteroides","stercoris"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis",1,3.0409925799781e-05,1,3.04121960933336e-05,"91","820","1","1","1","1","0","0","Bacteroides","uniformis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",1,3.0409925799781e-05,1,3.04127003436635e-05,"95","28117","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",1,3.0409925799781e-05,1,3.04127003436635e-05,"93","46503","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Paracoccus","Paracoccus kocurii",1,3.0409925799781e-05,1,3.0412879178214e-05,"97","34005","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Trabulsiella","Trabulsiella odontotermitis",1,3.0409925799781e-05,0.5,1.45673736947589e-05,"94","379893","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia billingiae",1,3.0409925799781e-05,0.5,1.45673736947589e-05,"103","182337","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Geopseudomonas","Geopseudomonas guangdongensis",1,3.0409925799781e-05,1.1,3.26564765335331e-05,"101","1245526","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",1,3.0409925799781e-05,1.1,3.26591965755823e-05,"83","53412","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","Stutzerimonas stutzeri",1,3.0409925799781e-05,1,3.04127112220575e-05,"92","316","1",NA,NA,NA,NA,NA,NA,NA
