"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",35,8.04538516706817e-05,35,8.04895605040026e-05,"45","449673","1","1","1","1","0","0","Bacteroides","stercoris"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",35,8.04538516706817e-05,35,8.04895605040026e-05,"46","487174","1","1","1","1","0","0","Barnesiella","intestinihominis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",33,7.58564887180713e-05,32.8,7.53982461378769e-05,"47","1334","1","9","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",29,6.66617628128506e-05,29,6.66913501318879e-05,"49","89014","1","2","0.5","1","0.5","0","Blautia","luti"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",29,6.66617628128506e-05,29,6.66913501318879e-05,"48","46503","1","1","1","1","0","0","Parabacteroides","merdae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",27,6.20643998602402e-05,25.9,5.9667741820477e-05,"50","1296","1","3","0","0","1","1","Macrococcus","bovicus"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae",24,5.51683554313246e-05,21.4,4.90994419506539e-05,"51","622","1","7","0","1","1","1","Escherichia","boydii"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",23,5.28696739550194e-05,40.9,9.40720000543961e-05,"52","1643","1","6","1","1","1","0","Listeria","innocua"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter splanchnicus",23,5.28696739550194e-05,23,5.28931397597731e-05,"53","28118","1","1","1","1","0","0","Odoribacter","splanchnicus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",22,5.05709924787142e-05,24.9,5.72356065409098e-05,"54","1352","1","12","0.2","1","1","0","Enterococcus","casseliflavus"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",22,5.05709924787142e-05,20.8,4.77678087412722e-05,"55","564","1","9","1","1","1","1","Cronobacter","[Pantoea] beijingensis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",21,4.8272311002409e-05,22.6,5.18745746085887e-05,"56","1640685","1","1","1","1","0","0","Enterococcus","massiliensis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",21,4.8272311002409e-05,24.8,5.69932105839699e-05,"57","2005703","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",20,4.59736295261038e-05,20,4.60123215191224e-05,"58","357276","1","2","1","1","1","0","Phocaeicola","dorei"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus amylolyticus",19,4.36749480497986e-05,15.8,3.62610705340786e-05,"59","83683","1","9","0.5","1","1","0.5","Lactobacillus","acidophilus"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",18,4.13762665734934e-05,18,4.14120356859346e-05,"60","53412","1","1","0","0","1","1","Pseudomonas","aeruginosa"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",17,3.90775850971883e-05,17,3.90949293876584e-05,"61","515619","1","1","1","1","0","0","Agathobacter","rectalis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",16,3.67789036208831e-05,16,3.67952276589726e-05,"62","823","1","1","1","1","0","0","Parabacteroides","distasonis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",15,3.44802221445779e-05,16.9,3.87744208593723e-05,"63","57732","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis",15,3.44802221445779e-05,15,3.44955259302868e-05,"64","820","1","1","1","1","0","0","Bacteroides","uniformis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii",15,3.44802221445779e-05,14.9,3.41966835304117e-05,"65","328814","1","2","1","1","1","0","Alistipes","finegoldii"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis",14,3.21815406682727e-05,17.3,3.98621015003659e-05,"66","29379","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lottiidibacillus","Lottiidibacillus patelloidae",13,2.98828591919675e-05,12.5,2.86317722727675e-05,"68","2670334","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter faecis",13,2.98828591919675e-05,13,2.98961224729153e-05,"67","1298596","1","1","1","1","0","0","Mediterraneibacter","faecis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Cytobacillus","Cytobacillus purgationiresistens",12,2.75841777156623e-05,12,2.76131073274918e-05,"70","863449","1","10","0","0","1","1","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",12,2.75841777156623e-05,13.8,3.16768324747834e-05,"72","1494962","1","9","0","0","1","1","Enterococcus","canis"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",12,2.75841777156623e-05,12,2.76009437553162e-05,"69","1492","1","4","0","1","1","0","Clostridium","beijerinckii"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara",12,2.75841777156623e-05,12,2.75964207442295e-05,"71","454154","1","1","1","1","0","0","Paraprevotella","clara"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",11,2.52854962393571e-05,12.3,2.83046860288923e-05,"76","155617","1","7","1","1","1","0","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus",11,2.52854962393571e-05,13.7,3.14440176075117e-05,"73","1587","1","7","0","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",11,2.52854962393571e-05,11,2.52967190155437e-05,"75","88431","1","1","1","1","0","0","Dorea","longicatena"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","[Lactobacillus] rogosae",11,2.52854962393571e-05,11,2.52967190155437e-05,"74","706562","1","1","1","1","0","0","Lachnospira","[Lactobacillus] rogosae"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",11,2.52854962393571e-05,11,2.52967190155437e-05,"77","1816689","1","2","1","1","1","0","Sutterella","massiliensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus nepalensis",10,2.29868147630519e-05,10,2.30152685287402e-05,"78","214473","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pallens",10,2.29868147630519e-05,9.4,2.15623893040671e-05,"79","160454","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia marmotae",10,2.29868147630519e-05,10.9,2.49896361926037e-05,"80","1499973","1","7","1","1","1","1","Escherichia","boydii"
NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter ginsenosidimutans",9,2.06881332867467e-05,4.5,1.03486577790861e-05,"84","490573","1","2","1","1","1","0","Solirubrobacter","ginsenosidimutans"
NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter soli",9,2.06881332867467e-05,4.5,1.03486577790861e-05,"86","363832","1","2","1","1","1","0","Solirubrobacter","ginsenosidimutans"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus","Alkalihalobacillus macyae",9,2.06881332867467e-05,8.3,1.91046548513681e-05,"83","157733","1","1","0","0","1","1","Halalkalibacter","oceani"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pseudolugdunensis",9,2.06881332867467e-05,9,2.06973522885648e-05,"88","425474","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Sarcina","Sarcina ventriculi",9,2.06881332867467e-05,9,2.06973155581721e-05,"81","1267","1","1","1","1","0","0","Sarcina","ventriculi"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis",9,2.06881332867467e-05,9,2.06973155581721e-05,"85","871665","1","1","1","1","0","0","Blautia","faecis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans",9,2.06881332867467e-05,9,2.06973155581721e-05,"87","1150298","1","1","1","1","0","0","Fusicatenibacter","saccharivorans"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Raoultella","Raoultella planticola",9,2.06881332867467e-05,9.8,2.25962678016151e-05,"82","575","1","15","0","0","1","1","Pantoea","[Curtobacterium] plantarum"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",8,1.83894518104415e-05,9.6,2.20230217205051e-05,"89","1638","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus cristatus",8,1.83894518104415e-05,7.4,1.70330533200137e-05,"91","45634","1","5","0","1","1","0","Streptococcus","australis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes indistinctus",8,1.83894518104415e-05,8,1.83976138294863e-05,"90","742725","1","1","1","1","0","0","Alistipes","indistinctus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Halalkalibacter","Halalkalibacter oceani",7,1.60907703341363e-05,6.5,1.49605456535285e-05,"93","1653776","1","1","1","1","0","0","Halalkalibacter","oceani"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",7,1.60907703341363e-05,8.4,1.92514476748197e-05,"92","44009","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus ectoiniformans",6,1.37920888578311e-05,6,1.38281507088479e-05,"96","1494429","1","2","0","0","1","1","Alkalihalobacterium","alkalinitrilicum"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Heyndrickxia","Heyndrickxia acidicola",6,1.37920888578311e-05,6.5,1.48429104780339e-05,"94","209389","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus",6,1.37920888578311e-05,6.3,1.44001959554764e-05,"95","37734","1","3","1","1","1","0","Enterococcus","casseliflavus"
NA,NA,"Actinomycetota","Actinomycetes","Kineosporiales","Kineosporiaceae","Kineosporia","Kineosporia rhamnosa",5,1.1493407381526e-05,5,1.14985086434289e-05,"101","84634","1","1","1","1","0","0","Kineosporia","rhamnosa"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Actinoplanes","Actinoplanes auranticolor",5,1.1493407381526e-05,4.8,1.10205343276582e-05,"97","47988","1","8","0.5","1","1","0","Actinoplanes","auranticolor"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus carboniphilus",5,1.1493407381526e-05,5.4,1.23396056029436e-05,"99","86663","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Terribacillus","Terribacillus aidingensis",5,1.1493407381526e-05,5,1.14985116731547e-05,"107","586416","1","1","1","1","0","0","Terribacillus","aidingensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",5,1.1493407381526e-05,5.1,1.16836347172054e-05,"108","586733","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus massiliensis",5,1.1493407381526e-05,5,1.15986170875475e-05,"106","1189613","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola",5,1.1493407381526e-05,8.1,1.8548773448482e-05,"109","154621","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Tepidibaculum","Tepidibaculum saccharolyticum",5,1.1493407381526e-05,5,1.14985086434289e-05,"112","2164149","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",5,1.1493407381526e-05,5,1.14985086434285e-05,"105","745368","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum hallii",5,1.1493407381526e-05,5,1.14985086434289e-05,"111","39488","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum",5,1.1493407381526e-05,4.8,1.10376061875463e-05,"103","411459","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus catus",5,1.1493407381526e-05,5,1.14985086434289e-05,"100","116085","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans",5,1.1493407381526e-05,5,1.14985086434289e-05,"110","39486","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Piscinibacter","Piscinibacter aquaticus",5,1.1493407381526e-05,5,1.14985086406382e-05,"104","392597","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea ananatis",5,1.1493407381526e-05,6.9,1.58254150225696e-05,"98","553","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio piger",5,1.1493407381526e-05,5,1.14985086434289e-05,"102","901","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces libani",4,9.19472590522077e-06,0.2,4.55857662568064e-07,"127","68043","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter alpinus",4,9.19472590522077e-06,0.2,4.55857662568064e-07,"134","656366","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter cryoconiti",4,9.19472590522077e-06,0.2,4.55857662568064e-07,"130","748907","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter dokdonellae",4,9.19472590522077e-06,0.2,4.55857662568064e-07,"142","2211210","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter globiformis",4,9.19472590522077e-06,0.2,4.55857662568064e-07,"113","1665","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter humicola",4,9.19472590522077e-06,0.2,4.55857662568064e-07,"125","409291","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter livingstonensis",4,9.19472590522077e-06,0.2,4.55857662568064e-07,"135","670078","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter oryzae",4,9.19472590522077e-06,0.2,4.55857662568064e-07,"124","409290","1",NA,NA,NA,NA,NA,NA,NA
